,year_of_purchase,date_of_purchase,type,og_nr,wc_nr,product,amount_in_kg,price_per_kg,total_payment_usd
1212,2021,2021-03-07,og,13953.0,,Rosella (subdariffa) seed (org),14.0,0.5,7.0
1274,2021,2021-03-07,og,13953.0,,Rosella (subdariffa) petals (org),28.27,0.85,24.0
1,2021,2021-03-07,og,13957.0,,Rosella (subdariffa) petals (org),16.04,0.85,14.0
1202,2021,2021-03-07,og,13957.0,,Rosella (subdariffa) seed (org),8.76,0.5,4.38
1305,2021,2021-03-07,og,13967.0,,Rosella (subdariffa) petals (org),8.96,0.85,8.0
1338,2021,2021-03-07,og,13967.0,,Rosella (subdariffa) petals (org),7.75,0.85,7.0
1179,2021,2021-03-07,og,13971.0,,Rosella (subdariffa) seed (org),12.43,0.5,6.0
1306,2021,2021-03-07,og,13971.0,,Rosella (subdariffa) petals (org),3.04,0.85,3.0
9008,2019,2019-09-14,og,14001.0,,Rosella (subdariffa) petals (org),25.1,15.0,295.5
9343,2020,2020-07-27,og,14001.0,,Rosella (subdariffa) petals (org),24.8,1.1,23.68
9029,2019,2019-09-14,og,14002.0,,Rosella (subdariffa) petals (org),58.8,8.0,469.44
9041,2019,2019-10-30,og,14002.0,,Rosella (subdariffa) petals (org),58.8,15.0,413.0
9127,2020,2020-07-27,og,14002.0,,Rosella (subdariffa) petals (org),83.6,1.1,91.96
2997,2021,2021-03-07,og,14002.0,,Rosella (subdariffa) petals (org),20.1,0.85,17.0
9938,2021,2021-07-16,og,14002.0,,Rosella (subdariffa) petals (org),22.1,1.1,24.0
10333,2022,2022-07-13,og,14002.0,,Rosella (subdariffa) petals (org),226.0,1.1,249.0
9015,2019,2019-09-14,og,14004.0,,Rosella (subdariffa) petals (org),79.2,15.0,1107.0
9348,2020,2020-07-27,og,14004.0,,Rosella (subdariffa) petals (org),95.3,1.1,104.83
9920,2021,2021-07-16,og,14004.0,,Rosella (subdariffa) petals (org),84.8,1.1,93.0
10309,2022,2022-07-13,og,14004.0,,Rosella (subdariffa) petals (org),113.0,1.1,124.0
9009,2019,2019-09-14,og,14006.0,,Rosella (subdariffa) petals (org),31.5,15.0,391.0
9347,2020,2020-07-27,og,14006.0,,Rosella (subdariffa) petals (org),91.1,1.1,97.51
9921,2021,2021-07-16,og,14006.0,,Rosella (subdariffa) petals (org),72.1,1.1,79.0
10312,2022,2022-07-13,og,14006.0,,Rosella (subdariffa) petals (org),242.0,1.1,266.0
9022,2019,2019-09-14,og,14008.0,,Rosella (subdariffa) petals (org),4.1,15.0,7.5
9126,2020,2020-07-27,og,14008.0,,Rosella (subdariffa) petals (org),50.8,1.1,55.88
9937,2021,2021-07-16,og,14008.0,,Rosella (subdariffa) petals (org),87.5,1.1,96.0
10334,2022,2022-07-13,og,14008.0,,Rosella (subdariffa) petals (org),325.0,1.1,358.0
9035,2019,2019-09-14,og,14010.0,,Rosella (subdariffa) petals (org),24.4,8.0,166.72
9047,2019,2019-10-30,og,14010.0,,Rosella (subdariffa) petals (org),24.4,15.0,200.0
9277,2020,2020-07-24,og,14010.0,,Rosella (subdariffa) petals (org),25.2,1.1,27.72
9251,2020,2020-07-27,og,14010.0,,Rosella (subdariffa) petals (org),8.7,1.1,9.57
9888,2021,2021-07-14,og,14010.0,,Rosella (subdariffa) petals (org),11.6,1.1,13.0
10080,2022,2022-09-07,og,14010.0,,Rosella (subdariffa) petals (org),57.0,1.1,63.0
9021,2019,2019-09-14,og,14011.0,,Rosella (subdariffa) petals (org),44.8,15.0,618.0
9936,2021,2021-07-16,og,14011.0,,Rosella (subdariffa) petals (org),164.1,1.1,181.0
9004,2019,2019-09-14,og,14013.0,,Rosella (subdariffa) petals (org),33.0,15.0,414.0
9945,2021,2021-07-16,og,14013.0,,Rosella (subdariffa) petals (org),66.7,1.1,73.0
10311,2022,2022-07-13,og,14013.0,,Rosella (subdariffa) petals (org),153.0,1.1,168.0
9025,2019,2019-09-14,og,14014.0,,Rosella (subdariffa) petals (org),6.4,15.0,42.0
9346,2020,2020-07-27,og,14014.0,,Rosella (subdariffa) petals (org),60.9,1.1,66.99
9912,2021,2021-07-14,og,14014.0,,Rosella (subdariffa) petals (org),157.9,1.1,174.0
9915,2021,2021-07-16,og,14014.0,,Rosella (subdariffa) petals (org),183.1,1.1,201.0
10326,2022,2022-07-13,og,14014.0,,Rosella (subdariffa) petals (org),172.0,1.1,189.0
9023,2019,2019-09-14,og,14015.0,,Rosella (subdariffa) petals (org),48.4,15.0,645.0
9345,2020,2020-07-27,og,14015.0,,Rosella (subdariffa) petals (org),86.4,1.1,92.34
9922,2021,2021-07-16,og,14015.0,,Rosella (subdariffa) petals (org),65.8,1.1,65.0
10317,2022,2022-07-13,og,14015.0,,Rosella (subdariffa) petals (org),48.0,1.1,53.0
10428,2022,2022-09-27,og,14015.0,,Rosella (subdariffa) petals (org),81.0,1.1,89.0
9028,2019,2019-09-14,og,14016.0,,Rosella (subdariffa) petals (org),46.6,8.0,362.08
9040,2019,2019-10-30,og,14016.0,,Rosella (subdariffa) petals (org),46.6,15.0,337.0
9349,2020,2020-07-27,og,14016.0,,Rosella (subdariffa) petals (org),48.4,1.1,53.24
9902,2021,2021-07-14,og,14016.0,,Rosella (subdariffa) petals (org),87.7,1.1,96.0
9903,2021,2021-07-14,og,14016.0,,Rosella (subdariffa) petals (org),40.1,1.1,44.0
10427,2022,2022-09-27,og,14016.0,,Rosella (subdariffa) petals (org),72.0,1.1,79.0
9350,2020,2020-07-27,og,14019.0,,Rosella (subdariffa) petals (org),82.7,1.1,90.97
9913,2021,2021-07-16,og,14019.0,,Rosella (subdariffa) petals (org),86.5,1.1,95.0
10325,2022,2022-07-13,og,14019.0,,Rosella (subdariffa) petals (org),28.0,1.1,31.0
10419,2022,2022-09-29,og,14019.0,,Rosella (subdariffa) petals (org),85.0,1.1,94.0
9019,2019,2019-09-14,og,14023.0,,Rosella (subdariffa) petals (org),24.6,15.0,369.0
9119,2020,2020-07-27,og,14023.0,,Rosella (subdariffa) petals (org),21.6,1.1,23.76
9910,2021,2021-07-14,og,14023.0,,Rosella (subdariffa) petals (org),25.3,1.1,59.0
10318,2022,2022-07-13,og,14023.0,,Rosella (subdariffa) petals (org),205.0,1.1,226.0
10426,2022,2022-09-27,og,14023.0,,Rosella (subdariffa) petals (org),107.0,1.1,118.0
9037,2019,2019-09-14,og,14025.0,,Rosella (subdariffa) petals (org),21.4,8.0,92.32
9049,2019,2019-10-30,og,14025.0,,Rosella (subdariffa) petals (org),21.4,15.0,229.0
9344,2020,2020-07-27,og,14025.0,,Rosella (subdariffa) petals (org),93.8,1.1,103.18
9919,2021,2021-07-16,og,14025.0,,Rosella (subdariffa) petals (org),103.0,1.1,113.0
9911,2021,2021-07-14,og,14026.0,,Rosella (subdariffa) petals (org),110.0,1.1,121.0
10324,2022,2022-07-13,og,14026.0,,Rosella (subdariffa) petals (org),168.0,1.1,185.0
8997,2019,2019-09-14,og,14029.0,,Rosella (subdariffa) petals (org),22.6,15.0,312.0
9253,2020,2020-07-27,og,14029.0,,Rosella (subdariffa) petals (org),18.8,1.1,20.68
9925,2021,2021-07-16,og,14029.0,,Rosella (subdariffa) petals (org),48.0,1.1,53.0
10449,2022,2022-05-10,og,14029.0,,Rosella (subdariffa) petals (org),83.0,1.1,91.0
8910,2019,2019-12-09,og,14035.0,,Rosella (subdariffa) petals (org),22.7,15.0,284.5
9353,2020,2020-07-23,og,14035.0,,Rosella (subdariffa) petals (org),14.2,1.1,15.62
9355,2020,2020-07-23,og,14035.0,,Rosella (subdariffa) petals (org),24.4,1.1,25.04
9811,2021,2021-07-14,og,14035.0,,Rosella (subdariffa) petals (org),15.4,1.1,17.0
10512,2022,2022-08-24,og,14035.0,,Rosella (subdariffa) petals (org),132.0,1.1,145.0
10082,2022,2022-09-07,og,14035.0,,Rosella (subdariffa) petals (org),69.0,1.1,76.0
8915,2019,2019-12-09,og,14039.0,,Rosella (subdariffa) petals (org),14.2,15.0,159.0
9096,2020,2020-07-23,og,14039.0,,Rosella (subdariffa) petals (org),26.1,1.1,28.71
9817,2021,2021-07-14,og,14039.0,,Rosella (subdariffa) petals (org),3.6,1.1,4.0
10504,2022,2022-08-24,og,14039.0,,Rosella (subdariffa) petals (org),94.0,1.1,103.0
8914,2019,2019-12-09,og,14040.0,,Rosella (subdariffa) petals (org),6.6,15.0,45.0
9272,2020,2020-07-24,og,14040.0,,Rosella (subdariffa) petals (org),20.6,1.1,22.66
9890,2021,2021-07-14,og,14040.0,,Rosella (subdariffa) petals (org),16.5,1.1,18.0
10370,2022,2022-07-16,og,14040.0,,Rosella (subdariffa) petals (org),147.0,1.1,162.0
10075,2022,2022-09-07,og,14040.0,,Rosella (subdariffa) petals (org),87.0,1.1,96.0
9274,2020,2020-07-24,og,14041.0,,Rosella (subdariffa) petals (org),9.2,1.1,9.22
9886,2021,2021-07-14,og,14041.0,,Rosella (subdariffa) petals (org),9.2,1.1,10.0
10497,2022,2022-08-24,og,14041.0,,Rosella (subdariffa) petals (org),64.0,1.1,70.0
10069,2022,2022-09-07,og,14041.0,,Rosella (subdariffa) petals (org),65.0,1.1,72.0
10155,2022,2022-09-07,og,14041.0,,Rosella (subdariffa) petals (org),52.0,1.1,57.0
9092,2020,2020-07-23,og,14042.0,,Rosella (subdariffa) petals (org),33.5,1.1,35.05
9816,2021,2021-07-14,og,14042.0,,Rosella (subdariffa) petals (org),44.4,1.1,49.0
10503,2022,2022-08-24,og,14042.0,,Rosella (subdariffa) petals (org),141.0,1.1,155.0
8911,2019,2019-12-09,og,14043.0,,Rosella (subdariffa) petals (org),2.3,15.0,34.5
9459,2020,2020-07-23,og,14043.0,,Rosella (subdariffa) petals (org),30.1,1.1,30.41
9832,2021,2021-07-14,og,14043.0,,Rosella (subdariffa) petals (org),118.7,1.1,131.0
8908,2019,2019-12-09,og,14045.0,,Rosella (subdariffa) petals (org),14.8,15.0,168.0
9291,2020,2020-07-24,og,14045.0,,Rosella (subdariffa) petals (org),50.5,1.1,55.55
9898,2021,2021-07-14,og,14045.0,,Rosella (subdariffa) petals (org),102.6,1.1,113.0
10064,2022,2022-09-07,og,14045.0,,Rosella (subdariffa) petals (org),181.0,1.1,174.0
8909,2019,2019-12-09,og,14046.0,,Rosella (subdariffa) petals (org),3.0,15.0,-9.0
9293,2020,2020-07-24,og,14046.0,,Rosella (subdariffa) petals (org),42.0,1.1,46.2
9897,2021,2021-07-14,og,14046.0,,Rosella (subdariffa) petals (org),58.5,1.1,64.0
10066,2022,2022-09-07,og,14046.0,,Rosella (subdariffa) petals (org),98.0,1.1,108.0
9462,2020,2020-07-23,og,14047.0,,Rosella (subdariffa) petals (org),12.1,1.1,11.51
9829,2021,2021-07-14,og,14047.0,,Rosella (subdariffa) petals (org),14.3,1.1,16.0
10166,2022,2022-09-07,og,14047.0,,Rosella (subdariffa) petals (org),213.0,1.1,234.0
9276,2020,2020-07-24,og,14048.0,,Rosella (subdariffa) petals (org),29.7,1.1,31.77
9891,2021,2021-07-14,og,14048.0,,Rosella (subdariffa) petals (org),10.3,1.1,11.0
10495,2022,2022-08-24,og,14048.0,,Rosella (subdariffa) petals (org),17.0,1.1,19.0
10083,2022,2022-09-07,og,14048.0,,Rosella (subdariffa) petals (org),98.0,1.1,108.0
9267,2020,2020-07-24,og,14049.0,,Rosella (subdariffa) petals (org),22.5,1.1,24.75
9882,2021,2021-07-14,og,14049.0,,Rosella (subdariffa) petals (org),8.4,1.1,9.0
10070,2022,2022-09-07,og,14049.0,,Rosella (subdariffa) petals (org),79.0,1.1,87.0
8912,2019,2019-12-09,og,14050.0,,Rosella (subdariffa) petals (org),3.5,15.0,52.5
9460,2020,2020-07-23,og,14050.0,,Rosella (subdariffa) petals (org),29.7,1.1,29.97
9810,2021,2021-07-14,og,14050.0,,Rosella (subdariffa) petals (org),16.2,1.1,18.0
10169,2022,2022-09-07,og,14050.0,,Rosella (subdariffa) petals (org),40.0,1.1,44.0
8913,2019,2019-12-09,og,14052.0,,Rosella (subdariffa) petals (org),9.7,15.0,91.5
9090,2020,2020-07-23,og,14052.0,,Rosella (subdariffa) petals (org),14.5,1.1,15.95
9098,2020,2020-07-23,og,14054.0,,Rosella (subdariffa) petals (org),29.4,1.1,30.54
9830,2021,2021-07-14,og,14054.0,,Rosella (subdariffa) petals (org),13.4,1.1,15.0
10510,2022,2022-08-24,og,14054.0,,Rosella (subdariffa) petals (org),86.0,1.1,95.0
10168,2022,2022-09-07,og,14054.0,,Rosella (subdariffa) petals (org),98.0,1.1,108.0
9311,2020,2020-07-24,og,14056.0,,Rosella (subdariffa) petals (org),29.8,1.1,32.78
9764,2021,2021-07-14,og,14056.0,,Rosella (subdariffa) petals (org),76.6,1.1,84.0
10130,2022,2022-09-07,og,14056.0,,Rosella (subdariffa) petals (org),215.0,1.1,237.0
9770,2021,2021-07-14,og,14057.0,,Rosella (subdariffa) petals (org),29.1,1.1,32.0
10484,2022,2022-08-24,og,14057.0,,Rosella (subdariffa) petals (org),94.0,1.1,103.0
10133,2022,2022-09-07,og,14057.0,,Rosella (subdariffa) petals (org),139.0,1.1,153.0
9316,2020,2020-07-24,og,14058.0,,Rosella (subdariffa) petals (org),44.3,1.1,46.93
9781,2021,2021-07-14,og,14058.0,,Rosella (subdariffa) petals (org),38.0,1.1,42.0
10136,2022,2022-09-07,og,14058.0,,Rosella (subdariffa) petals (org),136.0,1.1,150.0
9180,2020,2020-07-24,og,14061.0,,Rosella (subdariffa) petals (org),75.4,1.1,81.14
9763,2021,2021-07-14,og,14061.0,,Rosella (subdariffa) petals (org),113.8,1.1,125.0
10151,2022,2022-09-07,og,14061.0,,Rosella (subdariffa) petals (org),94.0,1.1,103.0
9315,2020,2020-07-24,og,14063.0,,Rosella (subdariffa) petals (org),20.0,1.1,19.3
10147,2022,2022-09-07,og,14063.0,,Rosella (subdariffa) petals (org),99.0,1.1,109.0
10222,2022,2022-11-07,og,14063.0,,Rosella (subdariffa) petals (org),148.0,1.1,163.0
9178,2020,2020-07-24,og,14064.0,,Rosella (subdariffa) petals (org),14.2,1.1,15.62
9775,2021,2021-07-14,og,14064.0,,Rosella (subdariffa) petals (org),21.4,1.1,24.0
10146,2022,2022-09-07,og,14064.0,,Rosella (subdariffa) petals (org),110.0,1.1,121.0
9474,2020,2020-07-24,og,14065.0,,Rosella (subdariffa) petals (org),34.1,1.1,36.61
9848,2021,2021-07-14,og,14065.0,,Rosella (subdariffa) petals (org),7.5,1.1,8.0
9621,2021,2021-08-07,og,14065.0,,Rosella (subdariffa) petals (org),116.0,1.1,128.0
10179,2022,2022-09-07,og,14065.0,,Rosella (subdariffa) petals (org),77.0,1.1,85.0
10263,2022,2022-12-07,og,14065.0,,Rosella (subdariffa) petals (org),73.0,1.1,80.0
9223,2020,2020-07-24,og,14066.0,,Rosella (subdariffa) petals (org),29.9,1.1,31.99
9865,2021,2021-07-14,og,14066.0,,Rosella (subdariffa) petals (org),9.5,1.1,10.0
10188,2022,2022-09-07,og,14066.0,,Rosella (subdariffa) petals (org),148.0,1.1,163.0
9488,2020,2020-07-24,og,14067.0,,Rosella (subdariffa) petals (org),76.8,1.1,83.58
9752,2021,2021-07-13,og,14067.0,,Rosella (subdariffa) petals (org),83.6,1.1,92.0
10059,2022,2022-08-07,og,14067.0,,Rosella (subdariffa) petals (org),163.0,1.1,179.0
9487,2020,2020-07-24,og,14068.0,,Rosella (subdariffa) petals (org),67.4,1.1,73.24
9753,2021,2021-07-13,og,14068.0,,Rosella (subdariffa) petals (org),25.4,1.1,28.0
9622,2021,2021-08-07,og,14068.0,,Rosella (subdariffa) petals (org),77.0,1.1,78.0
10058,2022,2022-08-07,og,14068.0,,Rosella (subdariffa) petals (org),104.0,1.1,114.0
10529,2022,2022-08-23,og,14068.0,,Rosella (subdariffa) petals (org),78.0,1.1,86.0
9489,2020,2020-07-24,og,14069.0,,Rosella (subdariffa) petals (org),30.9,1.1,33.09
9491,2020,2020-07-24,og,14069.0,,Rosella (subdariffa) petals (org),8.9,1.1,9.79
9754,2021,2021-07-13,og,14069.0,,Rosella (subdariffa) petals (org),47.3,1.1,52.0
10060,2022,2022-08-07,og,14069.0,,Rosella (subdariffa) petals (org),41.0,1.1,45.0
10530,2022,2022-08-23,og,14069.0,,Rosella (subdariffa) petals (org),84.0,1.1,92.0
9389,2020,2020-07-24,og,14070.0,,Rosella (subdariffa) petals (org),6.3,1.1,6.03
9390,2020,2020-07-24,og,14070.0,,Rosella (subdariffa) petals (org),12.6,1.1,12.96
9481,2020,2020-07-24,og,14070.0,,Rosella (subdariffa) petals (org),5.8,1.1,5.48
9623,2021,2021-08-07,og,14070.0,,Rosella (subdariffa) petals (org),66.0,1.1,71.0
9483,2020,2020-07-24,og,14071.0,,Rosella (subdariffa) petals (org),27.1,1.1,28.01
9853,2021,2021-07-14,og,14071.0,,Rosella (subdariffa) petals (org),12.2,1.1,13.0
9614,2021,2021-08-07,og,14071.0,,Rosella (subdariffa) petals (org),101.0,1.1,111.0
9624,2021,2021-08-07,og,14071.0,,Rosella (subdariffa) petals (org),41.0,1.1,45.0
9630,2021,2021-10-07,og,14071.0,,Rosella (subdariffa) petals (org),89.0,1.1,98.0
10387,2022,2022-02-08,og,14071.0,,Rosella (subdariffa) petals (org),82.0,1.1,90.0
10183,2022,2022-09-07,og,14071.0,,Rosella (subdariffa) petals (org),41.0,1.1,45.0
9490,2020,2020-07-24,og,14072.0,,Rosella (subdariffa) petals (org),63.2,1.1,68.62
9854,2021,2021-07-14,og,14072.0,,Rosella (subdariffa) petals (org),39.9,1.1,44.0
9628,2021,2021-10-07,og,14072.0,,Rosella (subdariffa) petals (org),87.0,1.1,96.0
10388,2022,2022-02-08,og,14072.0,,Rosella (subdariffa) petals (org),154.0,1.1,169.0
10180,2022,2022-09-07,og,14072.0,,Rosella (subdariffa) petals (org),52.0,1.1,57.0
9333,2020,2020-07-23,og,14076.0,,Rosella (subdariffa) petals (org),75.3,1.1,80.13
9793,2021,2021-07-14,og,14076.0,,Rosella (subdariffa) petals (org),121.5,1.1,134.0
10044,2022,2022-08-07,og,14076.0,,Rosella (subdariffa) petals (org),90.0,1.1,99.0
10600,2022,2022-08-23,og,14076.0,,Rosella (subdariffa) petals (org),183.0,1.1,201.0
9084,2020,2020-07-23,og,14077.0,,Rosella (subdariffa) petals (org),11.3,1.1,10.63
9454,2020,2020-07-23,og,14077.0,,Rosella (subdariffa) petals (org),43.5,1.1,46.95
9797,2021,2021-07-14,og,14077.0,,Rosella (subdariffa) petals (org),16.3,1.1,18.0
10589,2022,2022-08-23,og,14077.0,,Rosella (subdariffa) petals (org),89.0,1.1,98.0
10200,2022,2022-09-07,og,14077.0,,Rosella (subdariffa) petals (org),24.0,1.1,26.0
9450,2020,2020-07-23,og,14078.0,,Rosella (subdariffa) petals (org),44.0,1.1,48.4
9799,2021,2021-07-14,og,14078.0,,Rosella (subdariffa) petals (org),18.3,1.1,20.0
10043,2022,2022-08-07,og,14078.0,,Rosella (subdariffa) petals (org),131.0,1.1,144.0
9232,2020,2020-07-24,og,14079.0,,Rosella (subdariffa) petals (org),20.7,1.1,20.97
10003,2022,2022-08-07,og,14079.0,,Rosella (subdariffa) petals (org),103.0,1.1,113.0
10522,2022,2022-08-23,og,14079.0,,Rosella (subdariffa) petals (org),271.0,1.1,298.0
9085,2020,2020-07-23,og,14080.0,,Rosella (subdariffa) petals (org),46.1,1.1,48.01
9803,2021,2021-07-14,og,14080.0,,Rosella (subdariffa) petals (org),43.1,1.1,47.0
10197,2022,2022-09-07,og,14080.0,,Rosella (subdariffa) petals (org),41.0,1.1,45.0
9367,2020,2020-07-23,og,14081.0,,Rosella (subdariffa) petals (org),71.0,1.1,75.4
9759,2021,2021-07-13,og,14081.0,,Rosella (subdariffa) petals (org),96.7,1.1,101.0
9861,2021,2021-07-14,og,14081.0,,Rosella (subdariffa) petals (org),15.1,1.1,17.0
9876,2021,2021-07-14,og,14081.0,,Rosella (subdariffa) petals (org),98.7,1.1,103.0
9295,2020,2020-07-24,og,14083.0,,Rosella (subdariffa) petals (org),16.9,1.1,18.59
9894,2021,2021-07-14,og,14083.0,,Rosella (subdariffa) petals (org),13.8,1.1,15.0
10371,2022,2022-07-16,og,14083.0,,Rosella (subdariffa) petals (org),182.0,1.1,200.0
10071,2022,2022-09-07,og,14083.0,,Rosella (subdariffa) petals (org),131.0,1.1,144.0
9076,2020,2020-07-23,og,14084.0,,Rosella (subdariffa) petals (org),13.2,1.1,12.72
9150,2020,2020-07-23,og,14084.0,,Rosella (subdariffa) petals (org),41.8,1.1,43.28
9535,2021,2021-08-24,og,14084.0,,Rosella (subdariffa) petals (org),61.0,1.1,67.0
9640,2021,2021-12-07,og,14084.0,,Rosella (subdariffa) petals (org),59.6,1.1,66.0
10029,2022,2022-08-07,og,14084.0,,Rosella (subdariffa) petals (org),191.0,1.1,210.0
9139,2020,2020-07-24,og,14085.0,,Rosella (subdariffa) petals (org),15.5,1.1,15.25
9718,2021,2021-07-13,og,14085.0,,Rosella (subdariffa) petals (org),22.8,1.1,25.0
10094,2022,2022-08-07,og,14085.0,,Rosella (subdariffa) petals (org),53.0,1.1,58.0
10101,2022,2022-08-07,og,14085.0,,Rosella (subdariffa) petals (org),53.0,1.1,58.0
9220,2020,2020-07-24,og,14086.0,,Rosella (subdariffa) petals (org),45.4,1.1,48.14
9674,2021,2021-12-05,og,14086.0,,Rosella (subdariffa) petals (org),25.8,1.1,28.0
10008,2022,2022-08-07,og,14086.0,,Rosella (subdariffa) petals (org),92.0,1.1,101.0
10527,2022,2022-08-23,og,14086.0,,Rosella (subdariffa) petals (org),193.0,1.1,212.0
10275,2022,2022-12-07,og,14086.0,,Rosella (subdariffa) petals (org),116.0,1.1,128.0
9366,2020,2020-07-23,og,14087.0,,Rosella (subdariffa) petals (org),74.6,1.1,80.26
9860,2021,2021-07-14,og,14087.0,,Rosella (subdariffa) petals (org),75.2,1.1,83.0
10054,2022,2022-08-07,og,14087.0,,Rosella (subdariffa) petals (org),57.0,1.1,63.0
10546,2022,2022-08-23,og,14087.0,,Rosella (subdariffa) petals (org),81.0,1.1,89.0
9226,2020,2020-07-24,og,14088.0,,Rosella (subdariffa) petals (org),28.6,1.1,29.66
9755,2021,2021-07-13,og,14088.0,,Rosella (subdariffa) petals (org),38.1,1.1,42.0
9365,2020,2020-07-23,og,14089.0,,Rosella (subdariffa) petals (org),27.6,1.1,29.46
9758,2021,2021-07-13,og,14089.0,,Rosella (subdariffa) petals (org),23.8,1.1,26.0
10051,2022,2022-08-07,og,14089.0,,Rosella (subdariffa) petals (org),99.0,1.1,109.0
10544,2022,2022-08-23,og,14089.0,,Rosella (subdariffa) petals (org),59.0,1.1,65.0
9003,2019,2019-09-14,og,14091.0,,Rosella (subdariffa) petals (org),20.8,15.0,231.0
9437,2020,2020-07-23,og,14091.0,,Rosella (subdariffa) petals (org),28.5,1.1,28.65
9651,2021,2021-12-07,og,14091.0,,Rosella (subdariffa) petals (org),33.2,1.1,37.0
9656,2021,2021-12-07,og,14091.0,,Rosella (subdariffa) petals (org),158.9,1.1,175.0
10033,2022,2022-08-07,og,14091.0,,Rosella (subdariffa) petals (org),83.0,1.1,78.0
9873,2021,2021-07-14,og,14092.0,,Rosella (subdariffa) petals (org),8.2,1.1,9.0
10552,2022,2022-08-23,og,14092.0,,Rosella (subdariffa) petals (org),94.0,1.1,103.0
10190,2022,2022-09-07,og,14092.0,,Rosella (subdariffa) petals (org),317.0,1.1,349.0
9466,2020,2020-07-24,og,14093.0,,Rosella (subdariffa) petals (org),60.0,1.1,64.2
9834,2021,2021-07-14,og,14093.0,,Rosella (subdariffa) petals (org),50.2,1.1,55.0
9627,2021,2021-10-07,og,14093.0,,Rosella (subdariffa) petals (org),60.0,1.1,66.0
10389,2022,2022-02-08,og,14093.0,,Rosella (subdariffa) petals (org),176.0,1.1,194.0
10175,2022,2022-09-07,og,14093.0,,Rosella (subdariffa) petals (org),79.0,1.1,87.0
9482,2020,2020-07-24,og,14094.0,,Rosella (subdariffa) petals (org),58.4,1.1,62.44
9843,2021,2021-07-14,og,14094.0,,Rosella (subdariffa) petals (org),25.9,1.1,29.0
9625,2021,2021-08-07,og,14094.0,,Rosella (subdariffa) petals (org),82.0,1.1,90.0
10398,2022,2022-02-08,og,14094.0,,Rosella (subdariffa) petals (org),73.0,1.1,80.0
10178,2022,2022-09-07,og,14094.0,,Rosella (subdariffa) petals (org),77.0,1.1,85.0
9077,2020,2020-07-23,og,14095.0,,Rosella (subdariffa) petals (org),15.8,1.1,17.38
9436,2020,2020-07-23,og,14095.0,,Rosella (subdariffa) petals (org),35.4,1.1,36.24
10619,2022,2022-08-23,og,14095.0,,Rosella (subdariffa) petals (org),181.0,1.1,199.0
9371,2020,2020-07-23,og,14096.0,,Rosella (subdariffa) petals (org),12.5,1.1,12.85
9866,2021,2021-07-14,og,14096.0,,Rosella (subdariffa) petals (org),6.8,1.1,7.0
9438,2020,2020-07-23,og,14097.0,,Rosella (subdariffa) petals (org),35.0,1.1,35.8
9653,2021,2021-12-07,og,14097.0,,Rosella (subdariffa) petals (org),23.5,1.1,26.0
10035,2022,2022-08-07,og,14097.0,,Rosella (subdariffa) petals (org),61.0,1.1,67.0
9746,2021,2021-07-13,og,14098.0,,Rosella (subdariffa) petals (org),4.3,1.1,4.0
10246,2022,2022-12-07,og,14098.0,,Rosella (subdariffa) petals (org),294.0,1.1,323.0
9407,2020,2020-07-24,og,14099.0,,Rosella (subdariffa) petals (org),17.8,1.1,17.78
9735,2021,2021-07-13,og,14099.0,,Rosella (subdariffa) petals (org),14.0,1.1,15.0
9986,2022,2022-08-07,og,14099.0,,Rosella (subdariffa) petals (org),50.0,1.1,55.0
9408,2020,2020-07-24,og,14100.0,,Rosella (subdariffa) petals (org),50.7,1.1,55.77
9738,2021,2021-07-13,og,14100.0,,Rosella (subdariffa) petals (org),11.4,1.1,13.0
10293,2022,2022-12-07,og,14100.0,,Rosella (subdariffa) petals (org),135.0,1.1,149.0
9983,2022,2022-08-07,og,14101.0,,Rosella (subdariffa) petals (org),76.0,1.1,84.0
10294,2022,2022-12-07,og,14101.0,,Rosella (subdariffa) petals (org),254.0,1.1,279.0
9230,2020,2020-07-24,og,14102.0,,Rosella (subdariffa) petals (org),37.2,1.1,39.12
9670,2021,2021-12-05,og,14102.0,,Rosella (subdariffa) petals (org),10.3,1.1,11.0
10010,2022,2022-08-07,og,14102.0,,Rosella (subdariffa) petals (org),133.0,1.1,146.0
10270,2022,2022-12-07,og,14102.0,,Rosella (subdariffa) petals (org),193.0,1.1,212.0
9158,2020,2020-07-23,og,14104.0,,Rosella (subdariffa) petals (org),25.1,1.1,24.91
9446,2020,2020-07-23,og,14104.0,,Rosella (subdariffa) petals (org),41.7,1.1,44.07
9632,2021,2021-12-07,og,14104.0,,Rosella (subdariffa) petals (org),82.1,1.1,90.0
10034,2022,2022-08-07,og,14104.0,,Rosella (subdariffa) petals (org),69.0,1.1,76.0
9403,2020,2020-07-24,og,14105.0,,Rosella (subdariffa) petals (org),17.2,1.1,18.92
9982,2022,2022-08-07,og,14105.0,,Rosella (subdariffa) petals (org),55.0,1.1,61.0
10585,2022,2022-08-23,og,14105.0,,Rosella (subdariffa) petals (org),54.0,1.1,59.0
10295,2022,2022-12-07,og,14105.0,,Rosella (subdariffa) petals (org),163.0,1.1,179.0
9081,2020,2020-07-23,og,14106.0,,Rosella (subdariffa) petals (org),51.3,1.1,53.73
9802,2021,2021-07-14,og,14106.0,,Rosella (subdariffa) petals (org),24.5,1.1,27.0
10196,2022,2022-09-07,og,14106.0,,Rosella (subdariffa) petals (org),63.0,1.1,69.0
